State,County,Winning Party,Dem. Candidate (2016),Dem. Votes,Dem. %,Rep. Candidate (2016),Rep. Votes,Rep. %,Highest Other (2016),Other Votes,Other %
CA,ORANGE,D,"Clinton, Hillary",609961,50.9,"Trump, Donald",507148,42.3,"Johnson, Gary",46128,3.9
CA,PLACER,R,"Clinton, Hillary",73509,40.2,"Trump, Donald",95138,52,"Johnson, Gary",9245,5.1
CA,PLUMAS,R,"Clinton, Hillary",3459,35.7,"Trump, Donald",5420,56,"Johnson, Gary",411,4.2
CA,RIVERSIDE,D,"Clinton, Hillary",373695,49.7,"Trump, Donald",333243,44.4,"Johnson, Gary",24089,3.2
CA,SACRAMENTO,D,"Clinton, Hillary",326023,58.3,"Trump, Donald",189789,33.9,"Johnson, Gary",24412,4.4
CA,SAN BENITO,D,"Clinton, Hillary",12521,57.1,"Trump, Donald",7841,35.8,"Johnson, Gary",815,3.7
CA,SAN BERNARDINO,D,"Clinton, Hillary",340833,52.1,"Trump, Donald",271240,41.5,"Johnson, Gary",21050,3.2
CA,SAN DIEGO,D,"Clinton, Hillary",735476,56.3,"Trump, Donald",477766,36.6,"Johnson, Gary",51663,4
CA,SAN FRANCISCO,D,"Clinton, Hillary",345084,85,"Trump, Donald",37688,9.3,"Johnson, Gary",8883,2.2
CA,SAN JOAQUIN,D,"Clinton, Hillary",121124,54,"Trump, Donald",88936,39.7,"Johnson, Gary",8049,3.6
CA,SAN LUIS OBISPO,D,"Clinton, Hillary",67107,49.7,"Trump, Donald",56164,41.6,"Johnson, Gary",6473,4.8
CA,SAN MATEO,D,"Clinton, Hillary",237882,75.7,"Trump, Donald",57929,18.4,"Johnson, Gary",9464,3
CA,SANTA BARBARA,D,"Clinton, Hillary",107142,60.6,"Trump, Donald",56365,31.9,"Johnson, Gary",6748,3.8
CA,SANTA CLARA,D,"Clinton, Hillary",511684,72.7,"Trump, Donald",144826,20.6,"Johnson, Gary",25325,3.6
CA,SANTA CRUZ,D,"Clinton, Hillary",95249,73.9,"Trump, Donald",22438,17.4,"Johnson, Gary",4325,3.4
CA,SHASTA,R,"Clinton, Hillary",22301,27.9,"Trump, Donald",51778,64.7,"Johnson, Gary",3382,4.2
CA,SIERRA,R,"Clinton, Hillary",601,32.8,"Trump, Donald",1048,57.3,"Johnson, Gary",98,5.4
CA,SISKIYOU,R,"Clinton, Hillary",7234,35.3,"Trump, Donald",11341,55.3,"Johnson, Gary",875,4.3
CA,SOLANO,D,"Clinton, Hillary",102360,61.6,"Trump, Donald",51920,31.3,"Johnson, Gary",6254,3.8
CA,SONOMA,D,"Clinton, Hillary",160435,69.4,"Trump, Donald",51408,22.2,"Johnson, Gary",8987,3.9
CA,STANISLAUS,D,"Clinton, Hillary",81647,47.4,"Trump, Donald",78494,45.6,"Johnson, Gary",6662,3.9
CA,SUTTER,R,"Clinton, Hillary",13076,39,"Trump, Donald",18176,54.2,"Johnson, Gary",1437,4.3
CA,TEHAMA,R,"Clinton, Hillary",6809,28.5,"Trump, Donald",15494,64.8,"Johnson, Gary",953,4
CA,TRINITY,R,"Clinton, Hillary",2214,38.9,"Trump, Donald",2812,49.5,"Johnson, Gary",302,5.3
CA,TULARE,R,"Clinton, Hillary",47585,42.4,"Trump, Donald",58299,51.9,"Johnson, Gary",3800,3.4
CA,TUOLUMNE,R,"Clinton, Hillary",9123,35.7,"Trump, Donald",14551,57,"Johnson, Gary",1101,4.3
CA,VENTURA,D,"Clinton, Hillary",194402,55.3,"Trump, Donald",132323,37.6,"Johnson, Gary",13679,3.9
CA,YOLO,D,"Clinton, Hillary",54752,66.7,"Trump, Donald",20739,25.3,"Johnson, Gary",3346,4.1
CA,YUBA,R,"Clinton, Hillary",7910,34.4,"Trump, Donald",13170,57.3,"Johnson, Gary",1063,4.6
CO,ADAMS,D,"Clinton, Hillary",96558,49.9,"Trump, Donald",80082,41.3,"Johnson, Gary",9893,5.1
CO,ALAMOSA,D,"Clinton, Hillary",3189,46,"Trump, Donald",3046,43.9,"Johnson, Gary",405,5.8
CO,ARAPAHOE,D,"Clinton, Hillary",159885,52.8,"Trump, Donald",117053,38.6,"Johnson, Gary",16002,5.3
CO,ARCHULETA,R,"Clinton, Hillary",2500,34.1,"Trump, Donald",4264,58.1,"Johnson, Gary",331,4.5
CO,BACA,R,"Clinton, Hillary",283,13.1,"Trump, Donald",1753,81.4,"Johnson, Gary",51,2.4
CO,BENT,R,"Clinton, Hillary",590,30.6,"Trump, Donald",1188,61.7,"Johnson, Gary",83,4.3
CO,BOULDER,D,"Clinton, Hillary",132334,70.3,"Trump, Donald",41396,22,"Johnson, Gary",8034,4.3
CO,BROOMFIELD,D,"Clinton, Hillary",19731,52.4,"Trump, Donald",14367,38.1,"Johnson, Gary",2174,5.8
CO,CHAFFEE,R,"Clinton, Hillary",4888,43.4,"Trump, Donald",5391,47.9,"Johnson, Gary",537,4.8
CO,CHEYENNE,R,"Clinton, Hillary",132,12,"Trump, Donald",925,83.9,"Johnson, Gary",31,2.8
CO,CLEAR CREEK,D,"Clinton, Hillary",2729,46.5,"Trump, Donald",2575,43.9,"Johnson, Gary",365,6.2
CO,CONEJOS,R,"Clinton, Hillary",1771,44,"Trump, Donald",1914,47.6,"Johnson, Gary",166,4.1
CO,COSTILLA,D,"Clinton, Hillary",1125,60.9,"Trump, Donald",588,31.8,"Johnson, Gary",83,4.5
CO,CROWLEY,R,"Clinton, Hillary",339,22.2,"Trump, Donald",1079,70.7,"Johnson, Gary",63,4.1
CO,CUSTER,R,"Clinton, Hillary",797,26,"Trump, Donald",2061,67.2,"Johnson, Gary",141,4.6
CO,DELTA,R,"Clinton, Hillary",4087,24.3,"Trump, Donald",11655,69.4,"Johnson, Gary",475,2.8
CO,DENVER,D,"Clinton, Hillary",244551,73.7,"Trump, Donald",62690,18.9,"Johnson, Gary",14861,4.5
CO,DOLORES,R,"Clinton, Hillary",242,19.3,"Trump, Donald",944,75.2,"Johnson, Gary",31,2.5
CO,DOUGLAS,R,"Clinton, Hillary",68657,36.6,"Trump, Donald",102573,54.7,"Johnson, Gary",10212,5.4
CO,EAGLE,D,"Clinton, Hillary",14099,55.9,"Trump, Donald",8990,35.6,"Johnson, Gary",1368,5.4
CO,EL PASO,R,"Clinton, Hillary",108010,33.9,"Trump, Donald",179228,56.2,"Johnson, Gary",19877,6.2
CO,ELBERT,R,"Clinton, Hillary",3134,19.6,"Trump, Donald",11705,73.2,"Johnson, Gary",666,4.2
CO,FREMONT,R,"Clinton, Hillary",5297,24.1,"Trump, Donald",15122,68.8,"Johnson, Gary",890,4.1
CO,GARFIELD,R,"Clinton, Hillary",11271,42.6,"Trump, Donald",13132,49.6,"Johnson, Gary",1135,4.3
CO,GILPIN,D,"Clinton, Hillary",1634,45.7,"Trump, Donald",1566,43.8,"Johnson, Gary",193,5.4
CO,GRAND,R,"Clinton, Hillary",3358,39.1,"Trump, Donald",4494,52.3,"Johnson, Gary",487,5.7
CO,GUNNISON,D,"Clinton, Hillary",5128,54.5,"Trump, Donald",3289,34.9,"Johnson, Gary",595,6.3
CO,HINSDALE,R,"Clinton, Hillary",197,33.4,"Trump, Donald",339,57.6,"Johnson, Gary",27,4.6
CO,HUERFANO,R,"Clinton, Hillary",1633,43.2,"Trump, Donald",1883,49.8,"Johnson, Gary",151,4
CO,JACKSON,R,"Clinton, Hillary",171,19.9,"Trump, Donald",629,73.1,"Johnson, Gary",41,4.8
CO,JEFFERSON,D,"Clinton, Hillary",160776,48.9,"Trump, Donald",138177,42,"Johnson, Gary",18537,5.6
CO,KIOWA,R,"Clinton, Hillary",91,10.6,"Trump, Donald",728,85.1,"Johnson, Gary",24,2.8
CO,KIT CARSON,R,"Clinton, Hillary",536,14.5,"Trump, Donald",2967,80.1,"Johnson, Gary",95,2.6
CO,LA PLATA,D,"Clinton, Hillary",15525,49.8,"Trump, Donald",12587,40.4,"Johnson, Gary",1878,6
CO,LAKE,D,"Clinton, Hillary",1616,50.5,"Trump, Donald",1270,39.7,"Johnson, Gary",173,5.4
CO,LARIMER,D,"Clinton, Hillary",93113,47.5,"Trump, Donald",83430,42.6,"Johnson, Gary",11510,5.9
CO,LAS ANIMAS,R,"Clinton, Hillary",2650,39,"Trump, Donald",3710,54.6,"Johnson, Gary",251,3.7
CO,LINCOLN,R,"Clinton, Hillary",409,16.8,"Trump, Donald",1892,77.7,"Johnson, Gary",77,3.2
CO,LOGAN,R,"Clinton, Hillary",1851,19,"Trump, Donald",7282,74.9,"Johnson, Gary",319,3.3
CO,MESA,R,"Clinton, Hillary",21729,28,"Trump, Donald",49779,64.1,"Johnson, Gary",3675,4.7
CO,MINERAL,R,"Clinton, Hillary",237,36.3,"Trump, Donald",344,52.8,"Johnson, Gary",42,6.4
CO,MOFFAT,R,"Clinton, Hillary",874,13.4,"Trump, Donald",5305,81.3,"Johnson, Gary",179,2.7
CO,MONTEZUMA,R,"Clinton, Hillary",3973,30.9,"Trump, Donald",7853,61.1,"Johnson, Gary",544,4.2
CO,MONTROSE,R,"Clinton, Hillary",5466,25.8,"Trump, Donald",14382,67.9,"Johnson, Gary",735,3.5
CO,MORGAN,R,"Clinton, Hillary",3151,26.3,"Trump, Donald",8145,68.1,"Johnson, Gary",350,2.9
CO,OTERO,R,"Clinton, Hillary",2943,34.8,"Trump, Donald",4928,58.3,"Johnson, Gary",320,3.8
CO,OURAY,D,"Clinton, Hillary",1697,51.3,"Trump, Donald",1351,40.8,"Johnson, Gary",150,4.5
CO,PARK,R,"Clinton, Hillary",3421,32.8,"Trump, Donald",6135,58.9,"Johnson, Gary",509,4.9
CO,PHILLIPS,R,"Clinton, Hillary",436,18.7,"Trump, Donald",1791,76.8,"Johnson, Gary",60,2.6
CO,PITKIN,D,"Clinton, Hillary",7333,69.7,"Trump, Donald",2550,24.2,"Johnson, Gary",374,3.6
CO,PROWERS,R,"Clinton, Hillary",1186,23.6,"Trump, Donald",3531,70.4,"Johnson, Gary",155,3.1
CO,PUEBLO,R,"Clinton, Hillary",35875,45.6,"Trump, Donald",36265,46.1,"Johnson, Gary",4072,5.2
CO,RIO BLANCO,R,"Clinton, Hillary",436,12.6,"Trump, Donald",2791,80.9,"Johnson, Gary",118,3.4
CO,RIO GRANDE,R,"Clinton, Hillary",2001,36.2,"Trump, Donald",3085,55.7,"Johnson, Gary",232,4.2
CO,ROUTT,D,"Clinton, Hillary",7600,54.3,"Trump, Donald",5230,37.4,"Johnson, Gary",722,5.2
CO,SAGUACHE,D,"Clinton, Hillary",1417,50,"Trump, Donald",1147,40.5,"Johnson, Gary",92,3.2
CO,SAN JUAN,D,"Clinton, Hillary",265,52.4,"Trump, Donald",215,42.5,"Johnson, Gary",17,3.4
CO,SAN MIGUEL,D,"Clinton, Hillary",2975,68.7,"Trump, Donald",1033,23.9,"Johnson, Gary",154,3.6
CO,SEDGWICK,R,"Clinton, Hillary",267,19.6,"Trump, Donald",1015,74.4,"Johnson, Gary",28,2.1
CO,SUMMIT,D,"Clinton, Hillary",9557,59.1,"Trump, Donald",5100,31.5,"Johnson, Gary",1000,6.2
CO,TELLER,R,"Clinton, Hillary",3603,24.9,"Trump, Donald",9745,67.5,"Johnson, Gary",674,4.7
CO,WASHINGTON,R,"Clinton, Hillary",296,10.8,"Trump, Donald",2299,84.1,"Johnson, Gary",82,3
CO,WELD,R,"Clinton, Hillary",46519,34.3,"Trump, Donald",76651,56.6,"Johnson, Gary",7487,5.5
CO,YUMA,R,"Clinton, Hillary",726,15.2,"Trump, Donald",3850,80.4,"Johnson, Gary",118,2.5
CT,FAIRFIELD,D,"Clinton, Hillary",243852,58,"Trump, Donald",160077,38.1,"Johnson, Gary",11691,2.8
CT,HARTFORD,D,"Clinton, Hillary",240403,59.2,"Trump, Donald",148173,36.5,"Johnson, Gary",11997,3
CT,LITCHFIELD,R,"Clinton, Hillary",39775,40.9,"Trump, Donald",53051,54.5,"Johnson, Gary",3004,3.1
CT,MIDDLESEX,D,"Clinton, Hillary",45357,51.3,"Trump, Donald",38867,43.9,"Johnson, Gary",2760,3.1
CT,NEW HAVEN,D,"Clinton, Hillary",205609,54.3,"Trump, Donald",159048,42,"Johnson, Gary",9119,2.4
CT,NEW LONDON,D,"Clinton, Hillary",62278,50.5,"Trump, Donald",54058,43.8,"Johnson, Gary",4744,3.8
CT,TOLLAND,D,"Clinton, Hillary",38506,49.8,"Trump, Donald",34194,44.3,"Johnson, Gary",3181,4.1
CT,WINDHAM,R,"Clinton, Hillary",21792,43,"Trump, Donald",25747,50.8,"Johnson, Gary",2180,4.3
DE,KENT,R,"Clinton, Hillary",33351,44.6,"Trump, Donald",36991,49.5,"Johnson, Gary",2876,3.8
DE,NEW CASTLE,D,"Clinton, Hillary",162919,62,"Trump, Donald",85525,32.5,"Johnson, Gary",9107,3.5
DE,SUSSEX,R,"Clinton, Hillary",39333,37.1,"Trump, Donald",62611,59,"Johnson, Gary",2774,2.6
FL,ALACHUA,D,"Clinton, Hillary",75820,59,"Trump, Donald",46834,36.4,"Johnson, Gary",4059,3.2
FL,BAKER,R,"Clinton, Hillary",2112,16.7,"Trump, Donald",10294,81.5,"Johnson, Gary",169,1.3
FL,BAY,R,"Clinton, Hillary",21797,24.9,"Trump, Donald",62194,71.1,"Johnson, Gary",2652,3
FL,BRADFORD,R,"Clinton, Hillary",2924,24.2,"Trump, Donald",8913,73.7,"Johnson, Gary",177,1.5
FL,BREVARD,R,"Clinton, Hillary",119679,38,"Trump, Donald",181848,57.8,"Johnson, Gary",9451,3
FL,BROWARD,D,"Clinton, Hillary",553320,66.5,"Trump, Donald",260951,31.4,"Johnson, Gary",11078,1.3
FL,CALHOUN,R,"Clinton, Hillary",1241,20.4,"Trump, Donald",4655,76.5,"Johnson, Gary",124,2
FL,CHARLOTTE,R,"Clinton, Hillary",33445,34.7,"Trump, Donald",60218,62.5,"Johnson, Gary",1946,2
FL,CITRUS,R,"Clinton, Hillary",22789,28.6,"Trump, Donald",54456,68.3,"Johnson, Gary",1724,2.2
FL,CLAY,R,"Clinton, Hillary",27822,26.1,"Trump, Donald",74963,70.4,"Johnson, Gary",2806,2.6
FL,COLLIER,R,"Clinton, Hillary",61085,35.8,"Trump, Donald",105423,61.7,"Johnson, Gary",3263,1.9
FL,COLUMBIA,R,"Clinton, Hillary",7601,26.5,"Trump, Donald",20368,71,"Johnson, Gary",523,1.8
FL,DESOTO,R,"Clinton, Hillary",3781,35,"Trump, Donald",6778,62.7,"Johnson, Gary",166,1.5
FL,DIXIE,R,"Clinton, Hillary",1270,17.6,"Trump, Donald",5822,80.8,"Johnson, Gary",77,1.1
FL,DUVAL,R,"Clinton, Hillary",205704,47.5,"Trump, Donald",211672,48.9,"Johnson, Gary",11318,2.6
FL,ESCAMBIA,R,"Clinton, Hillary",57461,37.7,"Trump, Donald",88808,58.2,"Johnson, Gary",4612,3
FL,FLAGLER,R,"Clinton, Hillary",22026,38.3,"Trump, Donald",33850,58.9,"Johnson, Gary",1114,1.9
FL,FRANKLIN,R,"Clinton, Hillary",1744,29,"Trump, Donald",4125,68.6,"Johnson, Gary",95,1.6
FL,GADSDEN,D,"Clinton, Hillary",15020,67.9,"Trump, Donald",6728,30.4,"Johnson, Gary",229,1
FL,GILCHRIST,R,"Clinton, Hillary",1458,17.3,"Trump, Donald",6740,80,"Johnson, Gary",155,1.8
FL,GLADES,R,"Clinton, Hillary",1271,29.2,"Trump, Donald",2996,68.8,"Johnson, Gary",54,1.2
FL,GULF,R,"Clinton, Hillary",1720,23.6,"Trump, Donald",5329,73.1,"Johnson, Gary",195,2.7
FL,HAMILTON,R,"Clinton, Hillary",1904,34.9,"Trump, Donald",3443,63.1,"Johnson, Gary",79,1.4
FL,HARDEE,R,"Clinton, Hillary",2149,28.3,"Trump, Donald",5242,69.1,"Johnson, Gary",140,1.8
FL,HENDRY,R,"Clinton, Hillary",4615,41.5,"Trump, Donald",6195,55.7,"Johnson, Gary",207,1.9
FL,HERNANDO,R,"Clinton, Hillary",31795,33.9,"Trump, Donald",58970,62.9,"Johnson, Gary",2051,2.2
FL,HIGHLANDS,R,"Clinton, Hillary",14937,32.7,"Trump, Donald",29565,64.7,"Johnson, Gary",854,1.9
FL,HILLSBOROUGH,D,"Clinton, Hillary",307896,51.5,"Trump, Donald",266870,44.7,"Johnson, Gary",15703,2.6
FL,HOLMES,R,"Clinton, Hillary",853,10,"Trump, Donald",7483,87.9,"Johnson, Gary",133,1.6
FL,INDIAN RIVER,R,"Clinton, Hillary",29043,36.3,"Trump, Donald",48620,60.8,"Johnson, Gary",1723,2.2
FL,JACKSON,R,"Clinton, Hillary",6397,30.4,"Trump, Donald",14257,67.8,"Johnson, Gary",266,1.3
FL,JEFFERSON,R,"Clinton, Hillary",3541,46.3,"Trump, Donald",3930,51.4,"Johnson, Gary",110,1.4
FL,LAFAYETTE,R,"Clinton, Hillary",518,15.3,"Trump, Donald",2809,82.8,"Johnson, Gary",47,1.4
FL,LAKE,R,"Clinton, Hillary",62838,36.9,"Trump, Donald",102188,59.9,"Johnson, Gary",3985,2.3
FL,LEE,R,"Clinton, Hillary",124908,38.3,"Trump, Donald",191551,58.7,"Johnson, Gary",6982,2.1
FL,LEON,D,"Clinton, Hillary",92068,60.5,"Trump, Donald",53821,35.4,"Johnson, Gary",4403,2.9
FL,LEVY,R,"Clinton, Hillary",5101,26.3,"Trump, Donald",13775,71,"Johnson, Gary",358,1.8
FL,LIBERTY,R,"Clinton, Hillary",651,19.8,"Trump, Donald",2543,77.2,"Johnson, Gary",76,2.3
FL,MADISON,R,"Clinton, Hillary",3526,41.5,"Trump, Donald",4851,57,"Johnson, Gary",95,1.1
FL,MANATEE,R,"Clinton, Hillary",71224,39.8,"Trump, Donald",101944,57,"Johnson, Gary",4177,2.3
FL,MARION,R,"Clinton, Hillary",62041,35.5,"Trump, Donald",107833,61.7,"Johnson, Gary",3365,1.9
FL,MARTIN,R,"Clinton, Hillary",30185,35.2,"Trump, Donald",53204,62,"Johnson, Gary",1804,2.1
FL,MIAMI-DADE,D,"Clinton, Hillary",624146,63.7,"Trump, Donald",333999,34.1,"Johnson, Gary",13219,1.3
FL,MONROE,R,"Clinton, Hillary",18971,44.7,"Trump, Donald",21904,51.6,"Johnson, Gary",1131,2.7
FL,NASSAU,R,"Clinton, Hillary",10869,23.3,"Trump, Donald",34266,73.5,"Johnson, Gary",1195,2.6
FL,OKALOOSA,R,"Clinton, Hillary",23780,23.6,"Trump, Donald",71893,71.3,"Johnson, Gary",4171,4.1
FL,OKEECHOBEE,R,"Clinton, Hillary",3959,29,"Trump, Donald",9356,68.5,"Johnson, Gary",234,1.7
FL,ORANGE,D,"Clinton, Hillary",329894,60.4,"Trump, Donald",195216,35.7,"Johnson, Gary",14483,2.7
FL,OSCEOLA,D,"Clinton, Hillary",85458,61,"Trump, Donald",50301,35.9,"Johnson, Gary",2811,2
FL,PALM BEACH,D,"Clinton, Hillary",374673,56.6,"Trump, Donald",272402,41.1,"Johnson, Gary",10370,1.6
FL,PASCO,R,"Clinton, Hillary",90142,37.4,"Trump, Donald",142101,58.9,"Johnson, Gary",6129,2.5
FL,PINELLAS,R,"Clinton, Hillary",233701,47.5,"Trump, Donald",239201,48.6,"Johnson, Gary",13627,2.8
FL,POLK,R,"Clinton, Hillary",117433,41.3,"Trump, Donald",157430,55.4,"Johnson, Gary",6810,2.4
FL,PUTNAM,R,"Clinton, Hillary",10094,30.5,"Trump, Donald",22138,66.8,"Johnson, Gary",597,1.8
FL,SANTA ROSA,R,"Clinton, Hillary",18464,21,"Trump, Donald",65339,74.5,"Johnson, Gary",3123,3.6
FL,SARASOTA,R,"Clinton, Hillary",97870,42.7,"Trump, Donald",124438,54.3,"Johnson, Gary",4715,2.1
FL,SEMINOLE,R,"Clinton, Hillary",105914,47.1,"Trump, Donald",109443,48.7,"Johnson, Gary",6811,3
FL,ST. JOHNS,R,"Clinton, Hillary",43099,31.6,"Trump, Donald",88684,65,"Johnson, Gary",3612,2.6
FL,ST. LUCIE,R,"Clinton, Hillary",66881,47.5,"Trump, Donald",70289,49.9,"Johnson, Gary",2475,1.8
FL,SUMTER,R,"Clinton, Hillary",22638,29.5,"Trump, Donald",52730,68.8,"Johnson, Gary",971,1.3
FL,SUWANNEE,R,"Clinton, Hillary",3964,21.2,"Trump, Donald",14287,76.4,"Johnson, Gary",309,1.7
FL,TAYLOR,R,"Clinton, Hillary",2152,23.2,"Trump, Donald",6930,74.6,"Johnson, Gary",151,1.6
FL,UNION,R,"Clinton, Hillary",1014,17.8,"Trump, Donald",4568,80.2,"Johnson, Gary",90,1.6
FL,VOLUSIA,R,"Clinton, Hillary",109091,41.8,"Trump, Donald",143007,54.8,"Johnson, Gary",6111,2.3
FL,WAKULLA,R,"Clinton, Hillary",4348,28.3,"Trump, Donald",10512,68.5,"Johnson, Gary",378,2.5
FL,WALTON,R,"Clinton, Hillary",6876,20.4,"Trump, Donald",25756,76.6,"Johnson, Gary",783,2.3
FL,WASHINGTON,R,"Clinton, Hillary",2264,20.3,"Trump, Donald",8637,77.4,"Johnson, Gary",192,1.7
GA,APPLING,R,"Clinton, Hillary",1434,20.5,"Trump, Donald",5494,78.4,"Johnson, Gary",77,1.1
GA,ATKINSON,R,"Clinton, Hillary",697,26.7,"Trump, Donald",1878,72,"Johnson, Gary",35,1.3
GA,BACON,R,"Clinton, Hillary",608,15.1,"Trump, Donald",3364,83.7,"Johnson, Gary",47,1.2
GA,BAKER,R,"Clinton, Hillary",650,45.1,"Trump, Donald",775,53.8,"Johnson, Gary",15,1
GA,BALDWIN,D,"Clinton, Hillary",7970,49.5,"Trump, Donald",7697,47.8,"Johnson, Gary",419,2.6
GA,BANKS,R,"Clinton, Hillary",684,9.8,"Trump, Donald",6134,87.9,"Johnson, Gary",132,1.9
GA,BARROW,R,"Clinton, Hillary",6580,22.6,"Trump, Donald",21108,72.6,"Johnson, Gary",1143,3.9
GA,BARTOW,R,"Clinton, Hillary",8212,20.8,"Trump, Donald",29911,75.6,"Johnson, Gary",1183,3
GA,BEN HILL,R,"Clinton, Hillary",2101,35.4,"Trump, Donald",3739,63,"Johnson, Gary",91,1.5
GA,BERRIEN,R,"Clinton, Hillary",1047,15.9,"Trump, Donald",5422,82.3,"Johnson, Gary",115,1.7
GA,BIBB,D,"Clinton, Hillary",36787,58.8,"Trump, Donald",24043,38.4,"Johnson, Gary",1447,2.3
GA,BLECKLEY,R,"Clinton, Hillary",1101,22.1,"Trump, Donald",3719,74.8,"Johnson, Gary",123,2.5
GA,BRANTLEY,R,"Clinton, Hillary",619,9.8,"Trump, Donald",5567,88.4,"Johnson, Gary",106,1.7
GA,BROOKS,R,"Clinton, Hillary",2528,39.9,"Trump, Donald",3701,58.4,"Johnson, Gary",89,1.4
GA,BRYAN,R,"Clinton, Hillary",4014,26.5,"Trump, Donald",10529,69.4,"Johnson, Gary",542,3.6
GA,BULLOCH,R,"Clinton, Hillary",9261,36.6,"Trump, Donald",15097,59.6,"Johnson, Gary",890,3.5
GA,BURKE,D,"Clinton, Hillary",4731,50.6,"Trump, Donald",4491,48,"Johnson, Gary",129,1.4
GA,BUTTS,R,"Clinton, Hillary",2566,27,"Trump, Donald",6717,70.6,"Johnson, Gary",194,2
GA,CALHOUN,D,"Clinton, Hillary",1179,58.2,"Trump, Donald",830,41,"Johnson, Gary",16,0.8
GA,CAMDEN,R,"Clinton, Hillary",5930,31.4,"Trump, Donald",12310,65.1,"Johnson, Gary",629,3.3
GA,CANDLER,R,"Clinton, Hillary",1026,27.3,"Trump, Donald",2664,70.8,"Johnson, Gary",73,1.9
GA,CARROLL,R,"Clinton, Hillary",12464,28.2,"Trump, Donald",30029,68.1,"Johnson, Gary",1346,3.1
GA,CATOOSA,R,"Clinton, Hillary",4771,17.8,"Trump, Donald",20876,78,"Johnson, Gary",881,3.3
GA,CHARLTON,R,"Clinton, Hillary",1004,25,"Trump, Donald",2951,73.5,"Johnson, Gary",54,1.3
GA,CHATHAM,D,"Clinton, Hillary",62290,55.5,"Trump, Donald",45688,40.7,"Johnson, Gary",3503,3.1
GA,CHATTAHOOCHEE,R,"Clinton, Hillary",594,42.7,"Trump, Donald",751,54,"Johnson, Gary",45,3.2
GA,CHATTOOGA,R,"Clinton, Hillary",1613,19.5,"Trump, Donald",6462,78.3,"Johnson, Gary",177,2.1
GA,CHEROKEE,R,"Clinton, Hillary",25231,22.5,"Trump, Donald",80649,72,"Johnson, Gary",5015,4.5
GA,CLARKE,D,"Clinton, Hillary",29603,65.8,"Trump, Donald",12717,28.3,"Johnson, Gary",2019,4.5
GA,CLAY,D,"Clinton, Hillary",697,54.8,"Trump, Donald",566,44.5,"Johnson, Gary",8,0.6
GA,CLAYTON,D,"Clinton, Hillary",78220,84.2,"Trump, Donald",12645,13.6,"Johnson, Gary",1647,1.8
GA,CLINCH,R,"Clinton, Hillary",686,27.9,"Trump, Donald",1727,70.3,"Johnson, Gary",34,1.4
GA,COBB,D,"Clinton, Hillary",160121,48.4,"Trump, Donald",152912,46.2,"Johnson, Gary",14466,4.4
GA,COFFEE,R,"Clinton, Hillary",4094,29.4,"Trump, Donald",9588,68.9,"Johnson, Gary",233,1.7
GA,COLQUITT,R,"Clinton, Hillary",3463,25.4,"Trump, Donald",9898,72.7,"Johnson, Gary",240,1.8
GA,COLUMBIA,R,"Clinton, Hillary",18887,29.2,"Trump, Donald",43085,66.5,"Johnson, Gary",2270,3.5
GA,COOK,R,"Clinton, Hillary",1753,28.9,"Trump, Donald",4176,68.9,"Johnson, Gary",112,1.8
GA,COWETA,R,"Clinton, Hillary",16583,26.9,"Trump, Donald",42533,68.9,"Johnson, Gary",2235,3.6
GA,CRAWFORD,R,"Clinton, Hillary",1421,27.5,"Trump, Donald",3635,70.2,"Johnson, Gary",106,2
GA,CRISP,R,"Clinton, Hillary",2837,37.8,"Trump, Donald",4549,60.6,"Johnson, Gary",126,1.7
GA,DADE,R,"Clinton, Hillary",965,15.5,"Trump, Donald",5051,80.9,"Johnson, Gary",226,3.6
GA,DAWSON,R,"Clinton, Hillary",1448,12.3,"Trump, Donald",9900,84.1,"Johnson, Gary",356,3
GA,DECATUR,R,"Clinton, Hillary",4124,40.1,"Trump, Donald",6020,58.5,"Johnson, Gary",126,1.2
GA,DEKALB,D,"Clinton, Hillary",251370,79.9,"Trump, Donald",51468,16.4,"Johnson, Gary",9666,3.1
GA,DODGE,R,"Clinton, Hillary",1839,26.2,"Trump, Donald",5021,71.6,"Johnson, Gary",138,2
GA,DOOLY,R,"Clinton, Hillary",1872,48.5,"Trump, Donald",1951,50.6,"Johnson, Gary",36,0.9
GA,DOUGHERTY,D,"Clinton, Hillary",23311,68.4,"Trump, Donald",10232,30,"Johnson, Gary",475,1.4
GA,DOUGLAS,D,"Clinton, Hillary",31005,53.7,"Trump, Donald",24817,43,"Johnson, Gary",1594,2.8
GA,EARLY,R,"Clinton, Hillary",2168,45.3,"Trump, Donald",2552,53.3,"Johnson, Gary",65,1.4
GA,ECHOLS,R,"Clinton, Hillary",156,13.2,"Trump, Donald",1007,85.2,"Johnson, Gary",13,1.1
GA,EFFINGHAM,R,"Clinton, Hillary",4853,20.7,"Trump, Donald",17874,76.2,"Johnson, Gary",679,2.9
GA,ELBERT,R,"Clinton, Hillary",2539,31.8,"Trump, Donald",5292,66.3,"Johnson, Gary",139,1.7
GA,EMANUEL,R,"Clinton, Hillary",2435,31,"Trump, Donald",5335,67.9,"Johnson, Gary",75,1
GA,EVANS,R,"Clinton, Hillary",1130,31.3,"Trump, Donald",2404,66.5,"Johnson, Gary",68,1.9
GA,FANNIN,R,"Clinton, Hillary",1923,16.3,"Trump, Donald",9632,81.5,"Johnson, Gary",222,1.9
